CURSAT ver 2.1              Date:         03-02-2020      Hour:       13:05:34
Input file:   seedbank.txt
Accumulation pseudoreplicates' file:      accum_seedbank_boot.txt
Dataset pseudoreplicates' file:           pseud_seedbank_boot.txt
Number of columns (sampling events):       121 
Number of rows (species, OTUs, ojects,...):              34 
Number of repetitions:       100 
Seed number:  12348695

Bootstrap (resampling with replacement)

Bootstrap replicate	Sampling event	Accumulation per n. of events	
 60 	 24 	 22 	
 60 	 25 	 22 	
 60 	 26 	 23 	
 60 	 27 	 23 	
 60 	 28 	 24 	
 60 	 29 	 25 	
 60 	 30 	 26 	
 60 	 31 	 26 	
 60 	 32 	 26 	
 60 	 33 	 26 	
 60 	 34 	 26 	
 60 	 35 	 26 	
 60 	 36 	 26 	
 60 	 37 	 26 	
 60 	 38 	 26 	
 60 	 39 	 26 	
 60 	 40 	 26 	
 60 	 41 	 26 	
 60 	 42 	 26 	
 60 	 43 	 26 	
 60 	 44 	 28 	
 60 	 45 	 28 	
 60 	 46 	 28 	
 60 	 47 	 28 	
 60 	 48 	 28 	
 60 	 49 	 30 	
 60 	 50 	 30 	
 60 	 51 	 30 	
 60 	 52 	 30 	
 60 	 53 	 30 	
 60 	 54 	 30 	
 60 	 55 	 30 	
 60 	 56 	 30 	
 60 	 57 	 30 	
 60 	 58 	 30 	
 60 	 59 	 30 	
 60 	 60 	 30 	
 60 	 61 	 30 	
 60 	 62 	 30 	
 60 	 63 	 30 	
 60 	 64 	 30 	
 60 	 65 	 30 	
 60 	 66 	 31 	
 60 	 67 	 31 	
 60 	 68 	 31 	
 60 	 69 	 31 	
 60 	 70 	 31 	
 60 	 71 	 31 	
 60 	 72 	 31 	
 60 	 73 	 31 	
 60 	 74 	 31 	
 60 	 75 	 31 	
 60 	 76 	 31 	
 60 	 77 	 31 	
 60 	 78 	 31 	
 60 	 79 	 31 	
 60 	 80 	 31 	
 60 	 81 	 31 	
 60 	 82 	 31 	
 60 	 83 	 31 	
 60 	 84 	 31 	
 60 	 85 	 31 	
 60 	 86 	 31 	
 60 	 87 	 31 	
 60 	 88 	 31 	
 60 	 89 	 31 	
 60 	 90 	 33 	
 60 	 91 	 33 	
 60 	 92 	 33 	
 60 	 93 	 33 	
 60 	 94 	 33 	
 60 	 95 	 33 	
 60 	 96 	 33 	
 60 	 97 	 33 	
 60 	 98 	 33 	
 60 	 99 	 33 	
 60 	 100 	 34 	
 60 	 101 	 34 	
 60 	 102 	 34 	
 60 	 103 	 34 	
 60 	 104 	 34 	
 60 	 105 	 34 	
 60 	 106 	 34 	
 60 	 107 	 34 	
 60 	 108 	 34 	
 60 	 109 	 34 	
 60 	 110 	 34 	
 60 	 111 	 34 	
 60 	 112 	 34 	
 60 	 113 	 34 	
 60 	 114 	 34 	
 60 	 115 	 34 	
 60 	 116 	 34 	
 60 	 117 	 34 	
 60 	 118 	 34 	
 60 	 119 	 34 	
 60 	 120 	 34 	
 60 	 121 	 34 	
 61 	 1 	 3 	
 61 	 2 	 6 	
 61 	 3 	 7 	
 61 	 4 	 7 	
 61 	 5 	 10 	
 61 	 6 	 11 	
 61 	 7 	 12 	
 61 	 8 	 15 	
 61 	 9 	 16 	
 61 	 10 	 17 	
 61 	 11 	 17 	
 61 	 12 	 19 	
 61 	 13 	 23 	
 61 	 14 	 23 	
 61 	 15 	 23 	
 61 	 16 	 23 	
 61 	 17 	 24 	
 61 	 18 	 26 	
 61 	 19 	 27 	
 61 	 20 	 27 	
 61 	 21 	 27 	
 61 	 22 	 27 	
 61 	 23 	 27 	
 61 	 24 	 28 	
 61 	 25 	 28 	
 61 	 26 	 28 	
 61 	 27 	 28 	
 61 	 28 	 28 	
 61 	 29 	 28 	
 61 	 30 	 28 	
 61 	 31 	 28 	
 61 	 32 	 28 	
 61 	 33 	 29 	
 61 	 34 	 29 	
 61 	 35 	 29 	
 61 	 36 	 29 	
 61 	 37 	 29 	
 61 	 38 	 29 	
 61 	 39 	 29 	
 61 	 40 	 29 	
 61 	 41 	 29 	
 61 	 42 	 29 	
 61 	 43 	 30 	
 61 	 44 	 30 	
 61 	 45 	 30 	
 61 	 46 	 30 	
 61 	 47 	 30 	
 61 	 48 	 30 	
 61 	 49 	 30 	
 61 	 50 	 30 	
 61 	 51 	 30 	
 61 	 52 	 30 	
 61 	 53 	 30 	
 61 	 54 	 30 	
 61 	 55 	 30 	
 61 	 56 	 30 	
 61 	 57 	 30 	
 61 	 58 	 30 	
 61 	 59 	 30 	
 61 	 60 	 30 	
 61 	 61 	 30 	
 61 	 62 	 30 	
 61 	 63 	 30 	
 61 	 64 	 30 	
 61 	 65 	 30 	
 61 	 66 	 30 	
 61 	 67 	 30 	
 61 	 68 	 30 	
 61 	 69 	 30 	
 61 	 70 	 30 	
 61 	 71 	 30 	
 61 	 72 	 30 	
 61 	 73 	 30 	
 61 	 74 	 30 	
 61 	 75 	 30 	
 61 	 76 	 30 	
 61 	 77 	 30 	
 61 	 78 	 30 	
 61 	 79 	 30 	
 61 	 80 	 30 	
 61 	 81 	 30 	
 61 	 82 	 30 	
 61 	 83 	 30 	
 61 	 84 	 30 	
 61 	 85 	 30 	
 61 	 86 	 30 	
 61 	 87 	 31 	
 61 	 88 	 31 	
 61 	 89 	 31 	
 61 	 90 	 31 	
 61 	 91 	 31 	
 61 	 92 	 31 	
 61 	 93 	 31 	
 61 	 94 	 31 	
 61 	 95 	 31 	
 61 	 96 	 31 	
 61 	 97 	 31 	
 61 	 98 	 31 	
 61 	 99 	 31 	
 61 	 100 	 31 	
 61 	 101 	 31 	
 61 	 102 	 32 	
 61 	 103 	 32 	
 61 	 104 	 32 	
 61 	 105 	 33 	
 61 	 106 	 33 	
 61 	 107 	 33 	
 61 	 108 	 33 	
 61 	 109 	 33 	
 61 	 110 	 33 	
 61 	 111 	 33 	
 61 	 112 	 33 	
 61 	 113 	 33 	
 61 	 114 	 33 	
 61 	 115 	 33 	
 61 	 116 	 33 	
 61 	 117 	 33 	
 61 	 118 	 33 	
 61 	 119 	 33 	
 61 	 120 	 33 	
 61 	 121 	 34 	
 62 	 1 	 5 	
 62 	 2 	 6 	
 62 	 3 	 10 	
 62 	 4 	 12 	
 62 	 5 	 13 	
 62 	 6 	 13 	
 62 	 7 	 13 	
 62 	 8 	 14 	
 62 	 9 	 14 	
 62 	 10 	 14 	
 62 	 11 	 14 	
 62 	 12 	 14 	
 62 	 13 	 16 	
 62 	 14 	 18 	
 62 	 15 	 18 	
 62 	 16 	 18 	
 62 	 17 	 19 	
 62 	 18 	 20 	
 62 	 19 	 20 	
 62 	 20 	 20 	
 62 	 21 	 20 	
 62 	 22 	 20 	
 62 	 23 	 20 	
 62 	 24 	 21 	
 62 	 25 	 21 	
 62 	 26 	 21 	
 62 	 27 	 22 	
 62 	 28 	 22 	
 62 	 29 	 23 	
 62 	 30 	 23 	
 62 	 31 	 25 	
 62 	 32 	 25 	
 62 	 33 	 25 	
 62 	 34 	 25 	
 62 	 35 	 25 	
 62 	 36 	 25 	
 62 	 37 	 25 	
 62 	 38 	 27 	
 62 	 39 	 27 	
 62 	 40 	 28 	
 62 	 41 	 28 	
 62 	 42 	 28 	
 62 	 43 	 28 	
 62 	 44 	 29 	
 62 	 45 	 29 	
 62 	 46 	 29 	
 62 	 47 	 29 	
 62 	 48 	 29 	
 62 	 49 	 29 	
 62 	 50 	 29 	
 62 	 51 	 29 	
 62 	 52 	 29 	
 62 	 53 	 29 	
 62 	 54 	 29 	
 62 	 55 	 29 	
 62 	 56 	 29 	
 62 	 57 	 29 	
 62 	 58 	 31 	
 62 	 59 	 31 	
 62 	 60 	 31 	
 62 	 61 	 31 	
 62 	 62 	 31 	
 62 	 63 	 33 	
 62 	 64 	 33 	
 62 	 65 	 33 	
 62 	 66 	 33 	
 62 	 67 	 33 	
 62 	 68 	 33 	
 62 	 69 	 33 	
 62 	 70 	 33 	
 62 	 71 	 33 	
 62 	 72 	 33 	
 62 	 73 	 33 	
 62 	 74 	 33 	
 62 	 75 	 33 	
 62 	 76 	 33 	
 62 	 77 	 33 	
 62 	 78 	 33 	
 62 	 79 	 33 	
 62 	 80 	 33 	
 62 	 81 	 33 	
 62 	 82 	 33 	
 62 	 83 	 33 	
 62 	 84 	 33 	
 62 	 85 	 33 	
 62 	 86 	 33 	
 62 	 87 	 33 	
 62 	 88 	 33 	
 62 	 89 	 33 	
 62 	 90 	 33 	
 62 	 91 	 33 	
 62 	 92 	 33 	
 62 	 93 	 33 	
 62 	 94 	 33 	
 62 	 95 	 33 	
 62 	 96 	 33 	
 62 	 97 	 33 	
 62 	 98 	 33 	
 62 	 99 	 33 	
 62 	 100 	 33 	
 62 	 101 	 33 	
 62 	 102 	 33 	
 62 	 103 	 33 	
 62 	 104 	 33 	
 62 	 105 	 33 	
 62 	 106 	 33 	
 62 	 107 	 33 	
 62 	 108 	 33 	
 62 	 109 	 33 	
 62 	 110 	 33 	
 62 	 111 	 33 	
 62 	 112 	 33 	
 62 	 113 	 33 	
 62 	 114 	 34 	
 62 	 115 	 34 	
 62 	 116 	 34 	
 62 	 117 	 34 	
 62 	 118 	 34 	
 62 	 119 	 34 	
 62 	 120 	 34 	
 62 	 121 	 34 	
 63 	 1 	 5 	
 63 	 2 	 8 	
 63 	 3 	 9 	
 63 	 4 	 11 	
 63 	 5 	 12 	
 63 	 6 	 12 	
 63 	 7 	 14 	
 63 	 8 	 14 	
 63 	 9 	 14 	
 63 	 10 	 16 	
 63 	 11 	 16 	
 63 	 12 	 16 	
 63 	 13 	 17 	
 63 	 14 	 19 	
 63 	 15 	 19 	
 63 	 16 	 20 	
 63 	 17 	 21 	
 63 	 18 	 21 	
 63 	 19 	 22 	
 63 	 20 	 22 	
 63 	 21 	 23 	
 63 	 22 	 23 	
 63 	 23 	 24 	
 63 	 24 	 25 	
 63 	 25 	 25 	
 63 	 26 	 26 	
 63 	 27 	 28 	
 63 	 28 	 28 	
 63 	 29 	 28 	
 63 	 30 	 28 	
 63 	 31 	 28 	
 63 	 32 	 30 	
 63 	 33 	 30 	
 63 	 34 	 30 	
 63 	 35 	 30 	
 63 	 36 	 30 	
 63 	 37 	 30 	
 63 	 38 	 31 	
 63 	 39 	 31 	
 63 	 40 	 31 	
 63 	 41 	 31 	
 63 	 42 	 31 	
 63 	 43 	 31 	
 63 	 44 	 31 	
 63 	 45 	 31 	
 63 	 46 	 31 	
 63 	 47 	 32 	
 63 	 48 	 32 	
 63 	 49 	 32 	
 63 	 50 	 32 	
 63 	 51 	 32 	
 63 	 52 	 32 	
 63 	 53 	 32 	
 63 	 54 	 32 	
 63 	 55 	 32 	
 63 	 56 	 32 	
 63 	 57 	 32 	
 63 	 58 	 32 	
 63 	 59 	 32 	
 63 	 60 	 32 	
 63 	 61 	 32 	
 63 	 62 	 32 	
 63 	 63 	 32 	
 63 	 64 	 32 	
 63 	 65 	 32 	
 63 	 66 	 32 	
 63 	 67 	 32 	
 63 	 68 	 32 	
 63 	 69 	 32 	
 63 	 70 	 32 	
 63 	 71 	 32 	
 63 	 72 	 32 	
 63 	 73 	 32 	
 63 	 74 	 32 	
 63 	 75 	 32 	
 63 	 76 	 32 	
 63 	 77 	 32 	
 63 	 78 	 32 	
 63 	 79 	 32 	
 63 	 80 	 32 	
 63 	 81 	 32 	
 63 	 82 	 32 	
 63 	 83 	 32 	
 63 	 84 	 32 	
 63 	 85 	 32 	
 63 	 86 	 32 	
 63 	 87 	 32 	
 63 	 88 	 32 	
 63 	 89 	 32 	
 63 	 90 	 32 	
 63 	 91 	 32 	
 63 	 92 	 32 	
 63 	 93 	 32 	
 63 	 94 	 32 	
 63 	 95 	 32 	
 63 	 96 	 32 	
 63 	 97 	 32 	
 63 	 98 	 32 	
 63 	 99 	 32 	
 63 	 100 	 32 	
 63 	 101 	 32 	
 63 	 102 	 32 	
 63 	 103 	 32 	
 63 	 104 	 32 	
 63 	 105 	 32 	
 63 	 106 	 32 	
 63 	 107 	 32 	
 63 	 108 	 32 	
 63 	 109 	 32 	
 63 	 110 	 32 	
 63 	 111 	 32 	
 63 	 112 	 32 	
 63 	 113 	 32 	
 63 	 114 	 32 	
 63 	 115 	 32 	
 63 	 116 	 33 	
 63 	 117 	 33 	
 63 	 118 	 33 	
 63 	 119 	 33 	
 63 	 120 	 33 	
 63 	 121 	 33 	
 64 	 1 	 4 	
 64 	 2 	 7 	
 64 	 3 	 9 	
 64 	 4 	 10 	
 64 	 5 	 10 	
 64 	 6 	 13 	
 64 	 7 	 15 	
 64 	 8 	 16 	
 64 	 9 	 17 	
 64 	 10 	 17 	
 64 	 11 	 18 	
 64 	 12 	 19 	
 64 	 13 	 19 	
 64 	 14 	 21 	
 64 	 15 	 22 	
 64 	 16 	 22 	
 64 	 17 	 24 	
 64 	 18 	 24 	
 64 	 19 	 25 	
 64 	 20 	 25 	
 64 	 21 	 25 	
 64 	 22 	 25 	
 64 	 23 	 25 	
 64 	 24 	 25 	
 64 	 25 	 25 	
 64 	 26 	 25 	
 64 	 27 	 25 	
 64 	 28 	 27 	
 64 	 29 	 27 	
 64 	 30 	 27 	
 64 	 31 	 27 	
 64 	 32 	 28 	
 64 	 33 	 28 	
 64 	 34 	 28 	
 64 	 35 	 28 	
 64 	 36 	 28 	
 64 	 37 	 28 	
 64 	 38 	 28 	
 64 	 39 	 28 	
 64 	 40 	 28 	
 64 	 41 	 29 	
 64 	 42 	 29 	
 64 	 43 	 30 	
 64 	 44 	 30 	
 64 	 45 	 31 	
 64 	 46 	 31 	
 64 	 47 	 31 	
 64 	 48 	 31 	
 64 	 49 	 31 	
 64 	 50 	 31 	
 64 	 51 	 31 	
 64 	 52 	 31 	
 64 	 53 	 31 	
 64 	 54 	 32 	
 64 	 55 	 32 	
 64 	 56 	 32 	
 64 	 57 	 32 	
 64 	 58 	 32 	
 64 	 59 	 32 	
 64 	 60 	 32 	
 64 	 61 	 32 	
 64 	 62 	 32 	
 64 	 63 	 32 	
 64 	 64 	 32 	
 64 	 65 	 32 	
 64 	 66 	 32 	
 64 	 67 	 32 	
 64 	 68 	 32 	
 64 	 69 	 32 	
 64 	 70 	 32 	
 64 	 71 	 32 	
 64 	 72 	 32 	
 64 	 73 	 32 	
 64 	 74 	 32 	
 64 	 75 	 32 	
 64 	 76 	 32 	
 64 	 77 	 33 	
 64 	 78 	 33 	
 64 	 79 	 33 	
 64 	 80 	 33 	
 64 	 81 	 33 	
 64 	 82 	 33 	
 64 	 83 	 33 	
 64 	 84 	 33 	
 64 	 85 	 33 	
 64 	 86 	 33 	
 64 	 87 	 33 	
 64 	 88 	 33 	
 64 	 89 	 33 	
 64 	 90 	 33 	
 64 	 91 	 33 	
 64 	 92 	 33 	
 64 	 93 	 33 	
 64 	 94 	 33 	
 64 	 95 	 33 	
 64 	 96 	 33 	
 64 	 97 	 33 	
 64 	 98 	 33 	
 64 	 99 	 33 	
 64 	 100 	 33 	
 64 	 101 	 33 	
 64 	 102 	 33 	
 64 	 103 	 33 	
 64 	 104 	 33 	
 64 	 105 	 33 	
 64 	 106 	 33 	
 64 	 107 	 33 	
 64 	 108 	 33 	
 64 	 109 	 33 	
 64 	 110 	 33 	
 64 	 111 	 33 	
 64 	 112 	 33 	
 64 	 113 	 33 	
 64 	 114 	 33 	
 64 	 115 	 33 	
 64 	 116 	 33 	
 64 	 117 	 33 	
 64 	 118 	 33 	
 64 	 119 	 33 	
 64 	 120 	 33 	
 64 	 121 	 33 	
 65 	 1 	 2 	
 65 	 2 	 6 	
 65 	 3 	 9 	
 65 	 4 	 12 	
 65 	 5 	 12 	
 65 	 6 	 12 	
 65 	 7 	 18 	
 65 	 8 	 19 	
 65 	 9 	 20 	
 65 	 10 	 20 	
 65 	 11 	 22 	
 65 	 12 	 23 	
 65 	 13 	 23 	
 65 	 14 	 25 	
 65 	 15 	 27 	
 65 	 16 	 28 	
 65 	 17 	 28 	
 65 	 18 	 28 	
 65 	 19 	 29 	
 65 	 20 	 29 	
 65 	 21 	 29 	
 65 	 22 	 29 	
 65 	 23 	 29 	
 65 	 24 	 29 	
 65 	 25 	 29 	
 65 	 26 	 29 	
 65 	 27 	 29 	
 65 	 28 	 29 	
 65 	 29 	 29 	
 65 	 30 	 29 	
 65 	 31 	 29 	
 65 	 32 	 29 	
 65 	 33 	 29 	
 65 	 34 	 29 	
 65 	 35 	 29 	
 65 	 36 	 29 	
 65 	 37 	 29 	
 65 	 38 	 29 	
 65 	 39 	 29 	
 65 	 40 	 30 	
 65 	 41 	 31 	
 65 	 42 	 31 	
 65 	 43 	 31 	
 65 	 44 	 31 	
 65 	 45 	 31 	
 65 	 46 	 31 	
 65 	 47 	 31 	
 65 	 48 	 31 	
 65 	 49 	 31 	
 65 	 50 	 31 	
 65 	 51 	 31 	
 65 	 52 	 32 	
 65 	 53 	 32 	
 65 	 54 	 32 	
 65 	 55 	 32 	
 65 	 56 	 32 	
 65 	 57 	 32 	
 65 	 58 	 32 	
 65 	 59 	 32 	
 65 	 60 	 32 	
 65 	 61 	 32 	
 65 	 62 	 32 	
 65 	 63 	 32 	
 65 	 64 	 32 	
 65 	 65 	 32 	
 65 	 66 	 32 	
 65 	 67 	 32 	
 65 	 68 	 32 	
 65 	 69 	 32 	
 65 	 70 	 32 	
 65 	 71 	 32 	
 65 	 72 	 32 	
 65 	 73 	 32 	
 65 	 74 	 32 	
 65 	 75 	 32 	
 65 	 76 	 32 	
 65 	 77 	 32 	
 65 	 78 	 32 	
 65 	 79 	 32 	
 65 	 80 	 32 	
 65 	 81 	 32 	
 65 	 82 	 32 	
 65 	 83 	 32 	
 65 	 84 	 32 	
 65 	 85 	 32 	
 65 	 86 	 32 	
 65 	 87 	 32 	
 65 	 88 	 32 	
 65 	 89 	 32 	
 65 	 90 	 32 	
 65 	 91 	 32 	
 65 	 92 	 32 	
 65 	 93 	 32 	
 65 	 94 	 32 	
 65 	 95 	 32 	
 65 	 96 	 32 	
 65 	 97 	 32 	
 65 	 98 	 32 	
 65 	 99 	 32 	
 65 	 100 	 32 	
 65 	 101 	 32 	
 65 	 102 	 32 	
 65 	 103 	 32 	
 65 	 104 	 32 	
 65 	 105 	 32 	
 65 	 106 	 32 	
 65 	 107 	 32 	
 65 	 108 	 32 	
 65 	 109 	 32 	
 65 	 110 	 32 	
 65 	 111 	 32 	
 65 	 112 	 32 	
 65 	 113 	 32 	
 65 	 114 	 32 	
 65 	 115 	 32 	
 65 	 116 	 32 	
 65 	 117 	 32 	
 65 	 118 	 32 	
 65 	 119 	 32 	
 65 	 120 	 32 	
 65 	 121 	 32 	
 66 	 1 	 2 	
 66 	 2 	 5 	
 66 	 3 	 8 	
 66 	 4 	 10 	
 66 	 5 	 11 	
 66 	 6 	 14 	
 66 	 7 	 17 	
 66 	 8 	 17 	
 66 	 9 	 20 	
 66 	 10 	 20 	
 66 	 11 	 20 	
 66 	 12 	 23 	
 66 	 13 	 23 	
 66 	 14 	 25 	
 66 	 15 	 25 	
 66 	 16 	 25 	
 66 	 17 	 27 	
 66 	 18 	 27 	
 66 	 19 	 27 	
 66 	 20 	 27 	
 66 	 21 	 27 	
 66 	 22 	 27 	
 66 	 23 	 27 	
 66 	 24 	 27 	
 66 	 25 	 27 	
 66 	 26 	 27 	
 66 	 27 	 27 	
 66 	 28 	 28 	
 66 	 29 	 29 	
 66 	 30 	 29 	
 66 	 31 	 29 	
 66 	 32 	 29 	
 66 	 33 	 29 	
 66 	 34 	 29 	
 66 	 35 	 29 	
 66 	 36 	 29 	
 66 	 37 	 29 	
 66 	 38 	 29 	
 66 	 39 	 29 	
 66 	 40 	 29 	
 66 	 41 	 29 	
 66 	 42 	 30 	
 66 	 43 	 30 	
 66 	 44 	 30 	
 66 	 45 	 30 	
 66 	 46 	 30 	
 66 	 47 	 30 	
 66 	 48 	 30 	
 66 	 49 	 30 	
 66 	 50 	 30 	
 66 	 51 	 30 	
 66 	 52 	 30 	
 66 	 53 	 30 	
 66 	 54 	 30 	
 66 	 55 	 31 	
 66 	 56 	 31 	
 66 	 57 	 31 	
 66 	 58 	 31 	
 66 	 59 	 32 	
 66 	 60 	 32 	
 66 	 61 	 32 	
 66 	 62 	 32 	
 66 	 63 	 32 	
 66 	 64 	 32 	
 66 	 65 	 32 	
 66 	 66 	 32 	
 66 	 67 	 32 	
 66 	 68 	 33 	
 66 	 69 	 33 	
 66 	 70 	 33 	
 66 	 71 	 33 	
 66 	 72 	 33 	
 66 	 73 	 33 	
 66 	 74 	 33 	
 66 	 75 	 33 	
 66 	 76 	 33 	
 66 	 77 	 33 	
 66 	 78 	 33 	
 66 	 79 	 33 	
 66 	 80 	 33 	
 66 	 81 	 33 	
 66 	 82 	 33 	
 66 	 83 	 33 	
 66 	 84 	 33 	
 66 	 85 	 33 	
 66 	 86 	 33 	
 66 	 87 	 33 	
 66 	 88 	 33 	
 66 	 89 	 33 	
 66 	 90 	 33 	
 66 	 91 	 33 	
 66 	 92 	 33 	
 66 	 93 	 33 	
 66 	 94 	 33 	
 66 	 95 	 33 	
 66 	 96 	 33 	
 66 	 97 	 33 	
 66 	 98 	 33 	
 66 	 99 	 33 	
 66 	 100 	 33 	
 66 	 101 	 33 	
 66 	 102 	 33 	
 66 	 103 	 33 	
 66 	 104 	 33 	
 66 	 105 	 33 	
 66 	 106 	 33 	
 66 	 107 	 33 	
 66 	 108 	 33 	
 66 	 109 	 33 	
 66 	 110 	 33 	
 66 	 111 	 33 	
 66 	 112 	 33 	
 66 	 113 	 33 	
 66 	 114 	 33 	
 66 	 115 	 33 	
 66 	 116 	 33 	
 66 	 117 	 33 	
 66 	 118 	 33 	
 66 	 119 	 33 	
 66 	 120 	 33 	
 66 	 121 	 33 	
 67 	 1 	 4 	
 67 	 2 	 9 	
 67 	 3 	 10 	
 67 	 4 	 10 	
 67 	 5 	 10 	
 67 	 6 	 12 	
 67 	 7 	 14 	
 67 	 8 	 16 	
 67 	 9 	 16 	
 67 	 10 	 17 	
 67 	 11 	 20 	
 67 	 12 	 20 	
 67 	 13 	 20 	
 67 	 14 	 21 	
 67 	 15 	 21 	
 67 	 16 	 23 	
 67 	 17 	 23 	
 67 	 18 	 23 	
 67 	 19 	 23 	
 67 	 20 	 23 	
 67 	 21 	 26 	
 67 	 22 	 27 	
 67 	 23 	 27 	
 67 	 24 	 27 	
 67 	 25 	 28 	
 67 	 26 	 28 	
 67 	 27 	 28 	
 67 	 28 	 30 	
 67 	 29 	 30 	
 67 	 30 	 31 	
 67 	 31 	 31 	
 67 	 32 	 31 	
 67 	 33 	 31 	
 67 	 34 	 31 	
 67 	 35 	 31 	
 67 	 36 	 31 	
 67 	 37 	 31 	
 67 	 38 	 31 	
 67 	 39 	 31 	
 67 	 40 	 31 	
 67 	 41 	 31 	
 67 	 42 	 31 	
 67 	 43 	 31 	
 67 	 44 	 31 	
 67 	 45 	 31 	
 67 	 46 	 31 	
 67 	 47 	 31 	
 67 	 48 	 31 	
 67 	 49 	 31 	
 67 	 50 	 31 	
 67 	 51 	 31 	
 67 	 52 	 31 	
 67 	 53 	 31 	
 67 	 54 	 31 	
 67 	 55 	 32 	
 67 	 56 	 32 	
 67 	 57 	 32 	
 67 	 58 	 32 	
 67 	 59 	 32 	
 67 	 60 	 32 	
 67 	 61 	 32 	
 67 	 62 	 32 	
 67 	 63 	 32 	
 67 	 64 	 32 	
 67 	 65 	 32 	
 67 	 66 	 32 	
 67 	 67 	 32 	
 67 	 68 	 32 	
 67 	 69 	 32 	
 67 	 70 	 32 	
 67 	 71 	 32 	
 67 	 72 	 32 	
 67 	 73 	 32 	
 67 	 74 	 32 	
 67 	 75 	 32 	
 67 	 76 	 32 	
 67 	 77 	 32 	
 67 	 78 	 32 	
 67 	 79 	 32 	
 67 	 80 	 32 	
 67 	 81 	 32 	
 67 	 82 	 32 	
 67 	 83 	 32 	
 67 	 84 	 32 	
 67 	 85 	 32 	
 67 	 86 	 32 	
 67 	 87 	 32 	
 67 	 88 	 32 	
 67 	 89 	 32 	
 67 	 90 	 32 	
 67 	 91 	 32 	
 67 	 92 	 32 	
 67 	 93 	 32 	
 67 	 94 	 32 	
 67 	 95 	 32 	
 67 	 96 	 32 	
 67 	 97 	 32 	
 67 	 98 	 32 	
 67 	 99 	 32 	
 67 	 100 	 32 	
 67 	 101 	 32 	
 67 	 102 	 32 	
 67 	 103 	 32 	
 67 	 104 	 32 	
 67 	 105 	 32 	
 67 	 106 	 32 	
 67 	 107 	 32 	
 67 	 108 	 32 	
 67 	 109 	 32 	
 67 	 110 	 32 	
 67 	 111 	 32 	
 67 	 112 	 32 	
 67 	 113 	 32 	
 67 	 114 	 32 	
 67 	 115 	 32 	
 67 	 116 	 32 	
 67 	 117 	 32 	
 67 	 118 	 32 	
 67 	 119 	 32 	
 67 	 120 	 32 	
 67 	 121 	 32 	
 68 	 1 	 2 	
 68 	 2 	 7 	
 68 	 3 	 10 	
 68 	 4 	 12 	
 68 	 5 	 13 	
 68 	 6 	 13 	
 68 	 7 	 13 	
 68 	 8 	 15 	
 68 	 9 	 15 	
 68 	 10 	 17 	
 68 	 11 	 17 	
 68 	 12 	 19 	
 68 	 13 	 19 	
 68 	 14 	 20 	
 68 	 15 	 20 	
 68 	 16 	 20 	
 68 	 17 	 21 	
 68 	 18 	 21 	
 68 	 19 	 22 	
 68 	 20 	 22 	
 68 	 21 	 24 	
 68 	 22 	 24 	
 68 	 23 	 25 	
 68 	 24 	 25 	
 68 	 25 	 25 	
 68 	 26 	 26 	
 68 	 27 	 26 	
 68 	 28 	 27 	
 68 	 29 	 27 	
 68 	 30 	 27 	
 68 	 31 	 28 	
 68 	 32 	 28 	
 68 	 33 	 28 	
 68 	 34 	 28 	
 68 	 35 	 28 	
 68 	 36 	 28 	
 68 	 37 	 28 	
 68 	 38 	 28 	
 68 	 39 	 28 	
 68 	 40 	 28 	
 68 	 41 	 28 	
 68 	 42 	 29 	
 68 	 43 	 30 	
 68 	 44 	 30 	
 68 	 45 	 30 	
 68 	 46 	 30 	
 68 	 47 	 30 	
 68 	 48 	 30 	
 68 	 49 	 30 	
 68 	 50 	 30 	
 68 	 51 	 30 	
 68 	 52 	 30 	
 68 	 53 	 30 	
 68 	 54 	 30 	
 68 	 55 	 30 	
 68 	 56 	 31 	
 68 	 57 	 31 	
 68 	 58 	 31 	
 68 	 59 	 31 	
 68 	 60 	 31 	
 68 	 61 	 31 	
 68 	 62 	 31 	
 68 	 63 	 31 	
 68 	 64 	 31 	
 68 	 65 	 31 	
 68 	 66 	 31 	
 68 	 67 	 31 	
 68 	 68 	 31 	
 68 	 69 	 31 	
 68 	 70 	 31 	
 68 	 71 	 31 	
 68 	 72 	 31 	
 68 	 73 	 32 	
 68 	 74 	 32 	
 68 	 75 	 32 	
 68 	 76 	 32 	
 68 	 77 	 32 	
 68 	 78 	 32 	
 68 	 79 	 32 	
 68 	 80 	 32 	
 68 	 81 	 32 	
 68 	 82 	 33 	
 68 	 83 	 33 	
 68 	 84 	 33 	
 68 	 85 	 33 	
 68 	 86 	 33 	
 68 	 87 	 33 	
 68 	 88 	 33 	
 68 	 89 	 33 	
 68 	 90 	 33 	
 68 	 91 	 33 	
 68 	 92 	 33 	
 68 	 93 	 33 	
 68 	 94 	 33 	
 68 	 95 	 33 	
 68 	 96 	 33 	
 68 	 97 	 33 	
 68 	 98 	 33 	
 68 	 99 	 33 	
 68 	 100 	 33 	
 68 	 101 	 33 	
 68 	 102 	 33 	
 68 	 103 	 33 	
 68 	 104 	 33 	
 68 	 105 	 33 	
 68 	 106 	 33 	
 68 	 107 	 33 	
 68 	 108 	 33 	
 68 	 109 	 33 	
 68 	 110 	 33 	
 68 	 111 	 33 	
 68 	 112 	 33 	
 68 	 113 	 33 	
 68 	 114 	 33 	
 68 	 115 	 33 	
