CURSAT ver 2.1              Date:         02-28-2020      Hour:       17:33:12
Input file:   seedbank.txt
Accumulation pseudoreplicates' file:      accum_seedbank_shuf.txt
Dataset pseudoreplicates' file:           pseud_seedbank_shuf.txt
Number of columns (sampling events):       121 
Number of rows (species, OTUs, ojects,...):              34 
Number of repetitions:       100 
Seed number:  12348695

Resampling without replacement

Replicate	Sampling event	Accumulation per n. of events	
 60 	 114 	 34 	
 60 	 115 	 34 	
 60 	 116 	 34 	
 60 	 117 	 34 	
 60 	 118 	 34 	
 60 	 119 	 34 	
 60 	 120 	 34 	
 60 	 121 	 34 	
 61 	 1 	 3 	
 61 	 2 	 7 	
 61 	 3 	 10 	
 61 	 4 	 12 	
 61 	 5 	 13 	
 61 	 6 	 14 	
 61 	 7 	 15 	
 61 	 8 	 16 	
 61 	 9 	 17 	
 61 	 10 	 19 	
 61 	 11 	 20 	
 61 	 12 	 20 	
 61 	 13 	 22 	
 61 	 14 	 22 	
 61 	 15 	 23 	
 61 	 16 	 23 	
 61 	 17 	 23 	
 61 	 18 	 23 	
 61 	 19 	 23 	
 61 	 20 	 23 	
 61 	 21 	 23 	
 61 	 22 	 23 	
 61 	 23 	 23 	
 61 	 24 	 25 	
 61 	 25 	 25 	
 61 	 26 	 25 	
 61 	 27 	 25 	
 61 	 28 	 26 	
 61 	 29 	 26 	
 61 	 30 	 26 	
 61 	 31 	 26 	
 61 	 32 	 26 	
 61 	 33 	 26 	
 61 	 34 	 26 	
 61 	 35 	 26 	
 61 	 36 	 27 	
 61 	 37 	 28 	
 61 	 38 	 28 	
 61 	 39 	 29 	
 61 	 40 	 29 	
 61 	 41 	 29 	
 61 	 42 	 29 	
 61 	 43 	 30 	
 61 	 44 	 30 	
 61 	 45 	 30 	
 61 	 46 	 31 	
 61 	 47 	 31 	
 61 	 48 	 31 	
 61 	 49 	 31 	
 61 	 50 	 31 	
 61 	 51 	 31 	
 61 	 52 	 31 	
 61 	 53 	 31 	
 61 	 54 	 31 	
 61 	 55 	 31 	
 61 	 56 	 31 	
 61 	 57 	 31 	
 61 	 58 	 31 	
 61 	 59 	 31 	
 61 	 60 	 31 	
 61 	 61 	 32 	
 61 	 62 	 32 	
 61 	 63 	 32 	
 61 	 64 	 32 	
 61 	 65 	 33 	
 61 	 66 	 33 	
 61 	 67 	 33 	
 61 	 68 	 33 	
 61 	 69 	 33 	
 61 	 70 	 33 	
 61 	 71 	 33 	
 61 	 72 	 33 	
 61 	 73 	 33 	
 61 	 74 	 33 	
 61 	 75 	 33 	
 61 	 76 	 33 	
 61 	 77 	 33 	
 61 	 78 	 33 	
 61 	 79 	 33 	
 61 	 80 	 33 	
 61 	 81 	 33 	
 61 	 82 	 33 	
 61 	 83 	 33 	
 61 	 84 	 33 	
 61 	 85 	 33 	
 61 	 86 	 34 	
 61 	 87 	 34 	
 61 	 88 	 34 	
 61 	 89 	 34 	
 61 	 90 	 34 	
 61 	 91 	 34 	
 61 	 92 	 34 	
 61 	 93 	 34 	
 61 	 94 	 34 	
 61 	 95 	 34 	
 61 	 96 	 34 	
 61 	 97 	 34 	
 61 	 98 	 34 	
 61 	 99 	 34 	
 61 	 100 	 34 	
 61 	 101 	 34 	
 61 	 102 	 34 	
 61 	 103 	 34 	
 61 	 104 	 34 	
 61 	 105 	 34 	
 61 	 106 	 34 	
 61 	 107 	 34 	
 61 	 108 	 34 	
 61 	 109 	 34 	
 61 	 110 	 34 	
 61 	 111 	 34 	
 61 	 112 	 34 	
 61 	 113 	 34 	
 61 	 114 	 34 	
 61 	 115 	 34 	
 61 	 116 	 34 	
 61 	 117 	 34 	
 61 	 118 	 34 	
 61 	 119 	 34 	
 61 	 120 	 34 	
 61 	 121 	 34 	
 62 	 1 	 3 	
 62 	 2 	 7 	
 62 	 3 	 9 	
 62 	 4 	 11 	
 62 	 5 	 12 	
 62 	 6 	 14 	
 62 	 7 	 16 	
 62 	 8 	 16 	
 62 	 9 	 18 	
 62 	 10 	 18 	
 62 	 11 	 19 	
 62 	 12 	 19 	
 62 	 13 	 19 	
 62 	 14 	 20 	
 62 	 15 	 20 	
 62 	 16 	 20 	
 62 	 17 	 20 	
 62 	 18 	 20 	
 62 	 19 	 21 	
 62 	 20 	 23 	
 62 	 21 	 23 	
 62 	 22 	 23 	
 62 	 23 	 24 	
 62 	 24 	 25 	
 62 	 25 	 25 	
 62 	 26 	 25 	
 62 	 27 	 25 	
 62 	 28 	 25 	
 62 	 29 	 25 	
 62 	 30 	 25 	
 62 	 31 	 25 	
 62 	 32 	 26 	
 62 	 33 	 27 	
 62 	 34 	 27 	
 62 	 35 	 28 	
 62 	 36 	 28 	
 62 	 37 	 28 	
 62 	 38 	 28 	
 62 	 39 	 29 	
 62 	 40 	 29 	
 62 	 41 	 29 	
 62 	 42 	 30 	
 62 	 43 	 30 	
 62 	 44 	 30 	
 62 	 45 	 30 	
 62 	 46 	 31 	
 62 	 47 	 31 	
 62 	 48 	 31 	
 62 	 49 	 31 	
 62 	 50 	 31 	
 62 	 51 	 31 	
 62 	 52 	 31 	
 62 	 53 	 31 	
 62 	 54 	 31 	
 62 	 55 	 31 	
 62 	 56 	 31 	
 62 	 57 	 32 	
 62 	 58 	 32 	
 62 	 59 	 32 	
 62 	 60 	 32 	
 62 	 61 	 33 	
 62 	 62 	 33 	
 62 	 63 	 33 	
 62 	 64 	 33 	
 62 	 65 	 33 	
 62 	 66 	 33 	
 62 	 67 	 33 	
 62 	 68 	 33 	
 62 	 69 	 33 	
 62 	 70 	 33 	
 62 	 71 	 33 	
 62 	 72 	 33 	
 62 	 73 	 33 	
 62 	 74 	 33 	
 62 	 75 	 33 	
 62 	 76 	 33 	
 62 	 77 	 33 	
 62 	 78 	 33 	
 62 	 79 	 33 	
 62 	 80 	 33 	
 62 	 81 	 33 	
 62 	 82 	 33 	
 62 	 83 	 33 	
 62 	 84 	 34 	
 62 	 85 	 34 	
 62 	 86 	 34 	
 62 	 87 	 34 	
 62 	 88 	 34 	
 62 	 89 	 34 	
 62 	 90 	 34 	
 62 	 91 	 34 	
 62 	 92 	 34 	
 62 	 93 	 34 	
 62 	 94 	 34 	
 62 	 95 	 34 	
 62 	 96 	 34 	
 62 	 97 	 34 	
 62 	 98 	 34 	
 62 	 99 	 34 	
 62 	 100 	 34 	
 62 	 101 	 34 	
 62 	 102 	 34 	
 62 	 103 	 34 	
 62 	 104 	 34 	
 62 	 105 	 34 	
 62 	 106 	 34 	
 62 	 107 	 34 	
 62 	 108 	 34 	
 62 	 109 	 34 	
 62 	 110 	 34 	
 62 	 111 	 34 	
 62 	 112 	 34 	
 62 	 113 	 34 	
 62 	 114 	 34 	
 62 	 115 	 34 	
 62 	 116 	 34 	
 62 	 117 	 34 	
 62 	 118 	 34 	
 62 	 119 	 34 	
 62 	 120 	 34 	
 62 	 121 	 34 	
 63 	 1 	 4 	
 63 	 2 	 6 	
 63 	 3 	 6 	
 63 	 4 	 6 	
 63 	 5 	 10 	
 63 	 6 	 14 	
 63 	 7 	 15 	
 63 	 8 	 15 	
 63 	 9 	 16 	
 63 	 10 	 17 	
 63 	 11 	 17 	
 63 	 12 	 17 	
 63 	 13 	 17 	
 63 	 14 	 17 	
 63 	 15 	 17 	
 63 	 16 	 18 	
 63 	 17 	 19 	
 63 	 18 	 20 	
 63 	 19 	 20 	
 63 	 20 	 21 	
 63 	 21 	 21 	
 63 	 22 	 23 	
 63 	 23 	 23 	
 63 	 24 	 23 	
 63 	 25 	 23 	
 63 	 26 	 23 	
 63 	 27 	 23 	
 63 	 28 	 23 	
 63 	 29 	 25 	
 63 	 30 	 25 	
 63 	 31 	 25 	
 63 	 32 	 25 	
 63 	 33 	 25 	
 63 	 34 	 26 	
 63 	 35 	 26 	
 63 	 36 	 26 	
 63 	 37 	 27 	
 63 	 38 	 27 	
 63 	 39 	 27 	
 63 	 40 	 27 	
 63 	 41 	 27 	
 63 	 42 	 27 	
 63 	 43 	 27 	
 63 	 44 	 27 	
 63 	 45 	 29 	
 63 	 46 	 29 	
 63 	 47 	 29 	
 63 	 48 	 29 	
 63 	 49 	 29 	
 63 	 50 	 29 	
 63 	 51 	 30 	
 63 	 52 	 30 	
 63 	 53 	 30 	
 63 	 54 	 31 	
 63 	 55 	 31 	
 63 	 56 	 32 	
 63 	 57 	 32 	
 63 	 58 	 32 	
 63 	 59 	 32 	
 63 	 60 	 32 	
 63 	 61 	 32 	
 63 	 62 	 32 	
 63 	 63 	 32 	
 63 	 64 	 32 	
 63 	 65 	 32 	
 63 	 66 	 32 	
 63 	 67 	 32 	
 63 	 68 	 32 	
 63 	 69 	 32 	
 63 	 70 	 32 	
 63 	 71 	 32 	
 63 	 72 	 32 	
 63 	 73 	 32 	
 63 	 74 	 32 	
 63 	 75 	 32 	
 63 	 76 	 32 	
 63 	 77 	 33 	
 63 	 78 	 33 	
 63 	 79 	 33 	
 63 	 80 	 33 	
 63 	 81 	 34 	
 63 	 82 	 34 	
 63 	 83 	 34 	
 63 	 84 	 34 	
 63 	 85 	 34 	
 63 	 86 	 34 	
 63 	 87 	 34 	
 63 	 88 	 34 	
 63 	 89 	 34 	
 63 	 90 	 34 	
 63 	 91 	 34 	
 63 	 92 	 34 	
 63 	 93 	 34 	
 63 	 94 	 34 	
 63 	 95 	 34 	
 63 	 96 	 34 	
 63 	 97 	 34 	
 63 	 98 	 34 	
 63 	 99 	 34 	
 63 	 100 	 34 	
 63 	 101 	 34 	
 63 	 102 	 34 	
 63 	 103 	 34 	
 63 	 104 	 34 	
 63 	 105 	 34 	
 63 	 106 	 34 	
 63 	 107 	 34 	
 63 	 108 	 34 	
 63 	 109 	 34 	
 63 	 110 	 34 	
 63 	 111 	 34 	
 63 	 112 	 34 	
 63 	 113 	 34 	
 63 	 114 	 34 	
 63 	 115 	 34 	
 63 	 116 	 34 	
 63 	 117 	 34 	
 63 	 118 	 34 	
 63 	 119 	 34 	
 63 	 120 	 34 	
 63 	 121 	 34 	
 64 	 1 	 4 	
 64 	 2 	 6 	
 64 	 3 	 7 	
 64 	 4 	 8 	
 64 	 5 	 9 	
 64 	 6 	 13 	
 64 	 7 	 13 	
 64 	 8 	 15 	
 64 	 9 	 16 	
 64 	 10 	 18 	
 64 	 11 	 19 	
 64 	 12 	 19 	
 64 	 13 	 21 	
 64 	 14 	 21 	
 64 	 15 	 22 	
 64 	 16 	 22 	
 64 	 17 	 23 	
 64 	 18 	 24 	
 64 	 19 	 25 	
 64 	 20 	 25 	
 64 	 21 	 26 	
 64 	 22 	 26 	
 64 	 23 	 26 	
 64 	 24 	 26 	
 64 	 25 	 26 	
 64 	 26 	 26 	
 64 	 27 	 26 	
 64 	 28 	 26 	
 64 	 29 	 26 	
 64 	 30 	 26 	
 64 	 31 	 26 	
 64 	 32 	 26 	
 64 	 33 	 26 	
 64 	 34 	 26 	
 64 	 35 	 28 	
 64 	 36 	 28 	
 64 	 37 	 29 	
 64 	 38 	 29 	
 64 	 39 	 29 	
 64 	 40 	 29 	
 64 	 41 	 29 	
 64 	 42 	 29 	
 64 	 43 	 29 	
 64 	 44 	 29 	
 64 	 45 	 30 	
 64 	 46 	 30 	
 64 	 47 	 30 	
 64 	 48 	 31 	
 64 	 49 	 31 	
 64 	 50 	 31 	
 64 	 51 	 31 	
 64 	 52 	 31 	
 64 	 53 	 31 	
 64 	 54 	 31 	
 64 	 55 	 31 	
 64 	 56 	 31 	
 64 	 57 	 31 	
 64 	 58 	 32 	
 64 	 59 	 32 	
 64 	 60 	 32 	
 64 	 61 	 32 	
 64 	 62 	 32 	
 64 	 63 	 32 	
 64 	 64 	 32 	
 64 	 65 	 32 	
 64 	 66 	 32 	
 64 	 67 	 32 	
 64 	 68 	 32 	
 64 	 69 	 32 	
 64 	 70 	 33 	
 64 	 71 	 33 	
 64 	 72 	 33 	
 64 	 73 	 33 	
 64 	 74 	 33 	
 64 	 75 	 33 	
 64 	 76 	 33 	
 64 	 77 	 33 	
 64 	 78 	 33 	
 64 	 79 	 33 	
 64 	 80 	 33 	
 64 	 81 	 33 	
 64 	 82 	 33 	
 64 	 83 	 33 	
 64 	 84 	 33 	
 64 	 85 	 33 	
 64 	 86 	 33 	
 64 	 87 	 33 	
 64 	 88 	 33 	
 64 	 89 	 33 	
 64 	 90 	 33 	
 64 	 91 	 33 	
 64 	 92 	 33 	
 64 	 93 	 33 	
 64 	 94 	 33 	
 64 	 95 	 33 	
 64 	 96 	 33 	
 64 	 97 	 33 	
 64 	 98 	 33 	
 64 	 99 	 33 	
 64 	 100 	 33 	
 64 	 101 	 33 	
 64 	 102 	 33 	
 64 	 103 	 33 	
 64 	 104 	 33 	
 64 	 105 	 33 	
 64 	 106 	 33 	
 64 	 107 	 33 	
 64 	 108 	 33 	
 64 	 109 	 33 	
 64 	 110 	 33 	
 64 	 111 	 33 	
 64 	 112 	 33 	
 64 	 113 	 33 	
 64 	 114 	 33 	
 64 	 115 	 33 	
 64 	 116 	 33 	
 64 	 117 	 33 	
 64 	 118 	 33 	
 64 	 119 	 33 	
 64 	 120 	 34 	
 64 	 121 	 34 	
 65 	 1 	 6 	
 65 	 2 	 9 	
 65 	 3 	 14 	
 65 	 4 	 15 	
 65 	 5 	 17 	
 65 	 6 	 19 	
 65 	 7 	 21 	
 65 	 8 	 21 	
 65 	 9 	 22 	
 65 	 10 	 23 	
 65 	 11 	 24 	
 65 	 12 	 25 	
 65 	 13 	 25 	
 65 	 14 	 25 	
 65 	 15 	 25 	
 65 	 16 	 25 	
 65 	 17 	 26 	
 65 	 18 	 26 	
 65 	 19 	 26 	
 65 	 20 	 26 	
 65 	 21 	 27 	
 65 	 22 	 27 	
 65 	 23 	 28 	
 65 	 24 	 28 	
 65 	 25 	 28 	
 65 	 26 	 28 	
 65 	 27 	 28 	
 65 	 28 	 28 	
 65 	 29 	 28 	
 65 	 30 	 29 	
 65 	 31 	 29 	
 65 	 32 	 29 	
 65 	 33 	 29 	
 65 	 34 	 29 	
 65 	 35 	 29 	
 65 	 36 	 29 	
 65 	 37 	 29 	
 65 	 38 	 29 	
 65 	 39 	 29 	
 65 	 40 	 30 	
 65 	 41 	 30 	
 65 	 42 	 30 	
 65 	 43 	 30 	
 65 	 44 	 30 	
 65 	 45 	 30 	
 65 	 46 	 30 	
 65 	 47 	 30 	
 65 	 48 	 30 	
 65 	 49 	 30 	
 65 	 50 	 30 	
 65 	 51 	 30 	
 65 	 52 	 30 	
 65 	 53 	 31 	
 65 	 54 	 31 	
 65 	 55 	 31 	
 65 	 56 	 31 	
 65 	 57 	 31 	
 65 	 58 	 31 	
 65 	 59 	 31 	
 65 	 60 	 31 	
 65 	 61 	 31 	
 65 	 62 	 31 	
 65 	 63 	 31 	
 65 	 64 	 31 	
 65 	 65 	 31 	
 65 	 66 	 31 	
 65 	 67 	 32 	
 65 	 68 	 32 	
 65 	 69 	 32 	
 65 	 70 	 32 	
 65 	 71 	 32 	
 65 	 72 	 32 	
 65 	 73 	 33 	
 65 	 74 	 33 	
 65 	 75 	 33 	
 65 	 76 	 33 	
 65 	 77 	 33 	
 65 	 78 	 33 	
 65 	 79 	 33 	
 65 	 80 	 33 	
 65 	 81 	 33 	
 65 	 82 	 33 	
 65 	 83 	 33 	
 65 	 84 	 33 	
 65 	 85 	 33 	
 65 	 86 	 33 	
 65 	 87 	 33 	
 65 	 88 	 33 	
 65 	 89 	 33 	
 65 	 90 	 33 	
 65 	 91 	 33 	
 65 	 92 	 33 	
 65 	 93 	 33 	
 65 	 94 	 33 	
 65 	 95 	 34 	
 65 	 96 	 34 	
 65 	 97 	 34 	
 65 	 98 	 34 	
 65 	 99 	 34 	
 65 	 100 	 34 	
 65 	 101 	 34 	
 65 	 102 	 34 	
 65 	 103 	 34 	
 65 	 104 	 34 	
 65 	 105 	 34 	
 65 	 106 	 34 	
 65 	 107 	 34 	
 65 	 108 	 34 	
 65 	 109 	 34 	
 65 	 110 	 34 	
 65 	 111 	 34 	
 65 	 112 	 34 	
 65 	 113 	 34 	
 65 	 114 	 34 	
 65 	 115 	 34 	
 65 	 116 	 34 	
 65 	 117 	 34 	
 65 	 118 	 34 	
 65 	 119 	 34 	
 65 	 120 	 34 	
 65 	 121 	 34 	
 66 	 1 	 5 	
 66 	 2 	 7 	
 66 	 3 	 7 	
 66 	 4 	 8 	
 66 	 5 	 10 	
 66 	 6 	 12 	
 66 	 7 	 13 	
 66 	 8 	 13 	
 66 	 9 	 14 	
 66 	 10 	 15 	
 66 	 11 	 16 	
 66 	 12 	 16 	
 66 	 13 	 16 	
 66 	 14 	 16 	
 66 	 15 	 16 	
 66 	 16 	 16 	
 66 	 17 	 16 	
 66 	 18 	 18 	
 66 	 19 	 18 	
 66 	 20 	 20 	
 66 	 21 	 22 	
 66 	 22 	 22 	
 66 	 23 	 22 	
 66 	 24 	 22 	
 66 	 25 	 22 	
 66 	 26 	 22 	
 66 	 27 	 22 	
 66 	 28 	 22 	
 66 	 29 	 22 	
 66 	 30 	 22 	
 66 	 31 	 22 	
 66 	 32 	 23 	
 66 	 33 	 23 	
 66 	 34 	 23 	
 66 	 35 	 23 	
 66 	 36 	 23 	
 66 	 37 	 23 	
 66 	 38 	 23 	
 66 	 39 	 24 	
 66 	 40 	 25 	
 66 	 41 	 26 	
 66 	 42 	 27 	
 66 	 43 	 27 	
 66 	 44 	 27 	
 66 	 45 	 28 	
 66 	 46 	 28 	
 66 	 47 	 28 	
 66 	 48 	 29 	
 66 	 49 	 29 	
 66 	 50 	 29 	
 66 	 51 	 29 	
 66 	 52 	 29 	
 66 	 53 	 29 	
 66 	 54 	 29 	
 66 	 55 	 30 	
 66 	 56 	 30 	
 66 	 57 	 30 	
 66 	 58 	 30 	
 66 	 59 	 30 	
 66 	 60 	 30 	
 66 	 61 	 31 	
 66 	 62 	 32 	
 66 	 63 	 32 	
 66 	 64 	 32 	
 66 	 65 	 32 	
 66 	 66 	 32 	
 66 	 67 	 32 	
 66 	 68 	 32 	
 66 	 69 	 32 	
 66 	 70 	 32 	
 66 	 71 	 32 	
 66 	 72 	 32 	
 66 	 73 	 32 	
 66 	 74 	 32 	
 66 	 75 	 32 	
 66 	 76 	 32 	
 66 	 77 	 33 	
 66 	 78 	 33 	
 66 	 79 	 33 	
 66 	 80 	 33 	
 66 	 81 	 33 	
 66 	 82 	 33 	
 66 	 83 	 33 	
 66 	 84 	 33 	
 66 	 85 	 33 	
 66 	 86 	 33 	
 66 	 87 	 33 	
 66 	 88 	 33 	
 66 	 89 	 33 	
 66 	 90 	 33 	
 66 	 91 	 33 	
 66 	 92 	 33 	
 66 	 93 	 33 	
 66 	 94 	 33 	
 66 	 95 	 33 	
 66 	 96 	 33 	
 66 	 97 	 33 	
 66 	 98 	 33 	
 66 	 99 	 33 	
 66 	 100 	 33 	
 66 	 101 	 33 	
 66 	 102 	 33 	
 66 	 103 	 33 	
 66 	 104 	 34 	
 66 	 105 	 34 	
 66 	 106 	 34 	
 66 	 107 	 34 	
 66 	 108 	 34 	
 66 	 109 	 34 	
 66 	 110 	 34 	
 66 	 111 	 34 	
 66 	 112 	 34 	
 66 	 113 	 34 	
 66 	 114 	 34 	
 66 	 115 	 34 	
 66 	 116 	 34 	
 66 	 117 	 34 	
 66 	 118 	 34 	
 66 	 119 	 34 	
 66 	 120 	 34 	
 66 	 121 	 34 	
 67 	 1 	 4 	
 67 	 2 	 7 	
 67 	 3 	 7 	
 67 	 4 	 13 	
 67 	 5 	 17 	
 67 	 6 	 17 	
 67 	 7 	 18 	
 67 	 8 	 18 	
 67 	 9 	 18 	
 67 	 10 	 19 	
 67 	 11 	 19 	
 67 	 12 	 20 	
 67 	 13 	 20 	
 67 	 14 	 20 	
 67 	 15 	 21 	
 67 	 16 	 21 	
 67 	 17 	 22 	
 67 	 18 	 22 	
 67 	 19 	 22 	
 67 	 20 	 22 	
 67 	 21 	 24 	
 67 	 22 	 24 	
 67 	 23 	 24 	
 67 	 24 	 24 	
 67 	 25 	 25 	
 67 	 26 	 25 	
 67 	 27 	 26 	
 67 	 28 	 26 	
 67 	 29 	 26 	
 67 	 30 	 27 	
 67 	 31 	 28 	
 67 	 32 	 28 	
 67 	 33 	 28 	
 67 	 34 	 29 	
 67 	 35 	 29 	
 67 	 36 	 29 	
 67 	 37 	 29 	
 67 	 38 	 29 	
 67 	 39 	 29 	
 67 	 40 	 29 	
 67 	 41 	 29 	
 67 	 42 	 30 	
 67 	 43 	 30 	
 67 	 44 	 30 	
 67 	 45 	 30 	
 67 	 46 	 30 	
 67 	 47 	 30 	
 67 	 48 	 30 	
 67 	 49 	 30 	
 67 	 50 	 30 	
 67 	 51 	 30 	
 67 	 52 	 30 	
 67 	 53 	 30 	
 67 	 54 	 30 	
 67 	 55 	 30 	
 67 	 56 	 30 	
 67 	 57 	 30 	
 67 	 58 	 30 	
 67 	 59 	 30 	
 67 	 60 	 30 	
 67 	 61 	 30 	
 67 	 62 	 30 	
 67 	 63 	 30 	
 67 	 64 	 31 	
 67 	 65 	 31 	
 67 	 66 	 31 	
 67 	 67 	 31 	
 67 	 68 	 32 	
 67 	 69 	 32 	
 67 	 70 	 32 	
 67 	 71 	 32 	
 67 	 72 	 32 	
 67 	 73 	 32 	
 67 	 74 	 32 	
 67 	 75 	 32 	
 67 	 76 	 32 	
 67 	 77 	 32 	
 67 	 78 	 32 	
 67 	 79 	 32 	
 67 	 80 	 32 	
 67 	 81 	 32 	
 67 	 82 	 32 	
 67 	 83 	 32 	
 67 	 84 	 33 	
 67 	 85 	 33 	
 67 	 86 	 33 	
 67 	 87 	 33 	
 67 	 88 	 33 	
 67 	 89 	 33 	
 67 	 90 	 33 	
 67 	 91 	 33 	
 67 	 92 	 33 	
 67 	 93 	 33 	
 67 	 94 	 33 	
 67 	 95 	 33 	
 67 	 96 	 34 	
 67 	 97 	 34 	
 67 	 98 	 34 	
 67 	 99 	 34 	
 67 	 100 	 34 	
 67 	 101 	 34 	
 67 	 102 	 34 	
 67 	 103 	 34 	
 67 	 104 	 34 	
 67 	 105 	 34 	
 67 	 106 	 34 	
 67 	 107 	 34 	
 67 	 108 	 34 	
 67 	 109 	 34 	
 67 	 110 	 34 	
 67 	 111 	 34 	
 67 	 112 	 34 	
 67 	 113 	 34 	
 67 	 114 	 34 	
 67 	 115 	 34 	
 67 	 116 	 34 	
 67 	 117 	 34 	
 67 	 118 	 34 	
 67 	 119 	 34 	
 67 	 120 	 34 	
 67 	 121 	 34 	
 68 	 1 	 5 	
 68 	 2 	 7 	
 68 	 3 	 9 	
 68 	 4 	 11 	
 68 	 5 	 11 	
 68 	 6 	 12 	
 68 	 7 	 13 	
 68 	 8 	 16 	
 68 	 9 	 16 	
 68 	 10 	 17 	
 68 	 11 	 18 	
 68 	 12 	 19 	
 68 	 13 	 19 	
 68 	 14 	 20 	
 68 	 15 	 21 	
 68 	 16 	 22 	
 68 	 17 	 23 	
 68 	 18 	 24 	
 68 	 19 	 27 	
 68 	 20 	 27 	
 68 	 21 	 27 	
 68 	 22 	 27 	
 68 	 23 	 27 	
 68 	 24 	 28 	
 68 	 25 	 28 	
 68 	 26 	 28 	
 68 	 27 	 28 	
 68 	 28 	 29 	
 68 	 29 	 29 	
 68 	 30 	 29 	
 68 	 31 	 29 	
 68 	 32 	 29 	
 68 	 33 	 29 	
 68 	 34 	 29 	
 68 	 35 	 29 	
 68 	 36 	 30 	
 68 	 37 	 30 	
 68 	 38 	 31 	
 68 	 39 	 31 	
 68 	 40 	 31 	
 68 	 41 	 31 	
 68 	 42 	 31 	
 68 	 43 	 31 	
 68 	 44 	 31 	
 68 	 45 	 32 	
 68 	 46 	 32 	
 68 	 47 	 32 	
 68 	 48 	 32 	
 68 	 49 	 32 	
 68 	 50 	 32 	
 68 	 51 	 32 	
 68 	 52 	 32 	
 68 	 53 	 32 	
 68 	 54 	 32 	
 68 	 55 	 32 	
 68 	 56 	 32 	
 68 	 57 	 32 	
 68 	 58 	 32 	
 68 	 59 	 32 	
 68 	 60 	 32 	
 68 	 61 	 32 	
 68 	 62 	 32 	
 68 	 63 	 32 	
 68 	 64 	 32 	
 68 	 65 	 32 	
 68 	 66 	 32 	
 68 	 67 	 32 	
 68 	 68 	 32 	
 68 	 69 	 32 	
 68 	 70 	 32 	
 68 	 71 	 32 	
 68 	 72 	 32 	
 68 	 73 	 32 	
 68 	 74 	 32 	
 68 	 75 	 32 	
 68 	 76 	 32 	
 68 	 77 	 32 	
 68 	 78 	 32 	
 68 	 79 	 32 	
 68 	 80 	 32 	
 68 	 81 	 33 	
 68 	 82 	 33 	
 68 	 83 	 33 	
 68 	 84 	 33 	
 68 	 85 	 33 	
 68 	 86 	 33 	
 68 	 87 	 33 	
 68 	 88 	 33 	
 68 	 89 	 33 	
 68 	 90 	 33 	
 68 	 91 	 33 	
 68 	 92 	 33 	
 68 	 93 	 33 	
 68 	 94 	 33 	
 68 	 95 	 33 	
 68 	 96 	 33 	
 68 	 97 	 33 	
 68 	 98 	 33 	
 68 	 99 	 33 	
 68 	 100 	 33 	
 68 	 101 	 33 	
 68 	 102 	 33 	
 68 	 103 	 33 	
 68 	 104 	 33 	
 68 	 105 	 33 	
 68 	 106 	 33 	
 68 	 107 	 33 	
 68 	 108 	 33 	
 68 	 109 	 34 	
 68 	 110 	 34 	
 68 	 111 	 34 	
 68 	 112 	 34 	
 68 	 113 	 34 	
 68 	 114 	 34 	
 68 	 115 	 34 	
 68 	 116 	 34 	
 68 	 117 	 34 	
 68 	 118 	 34 	
 68 	 119 	 34 	
 68 	 120 	 34 	
 68 	 121 	 34 	
 69 	 1 	 5 	
 69 	 2 	 8 	
 69 	 3 	 10 	
 69 	 4 	 11 	
 69 	 5 	 13 	
 69 	 6 	 16 	
 69 	 7 	 16 	
 69 	 8 	 18 	
 69 	 9 	 18 	
 69 	 10 	 19 	
 69 	 11 	 19 	
 69 	 12 	 19 	
 69 	 13 	 20 	
 69 	 14 	 20 	
 69 	 15 	 20 	
 69 	 16 	 20 	
 69 	 17 	 20 	
 69 	 18 	 21 	
 69 	 19 	 23 	
 69 	 20 	 23 	
 69 	 21 	 23 	
 69 	 22 	 24 	
 69 	 23 	 25 	
 69 	 24 	 25 	
 69 	 25 	 25 	
 69 	 26 	 25 	
 69 	 27 	 25 	
 69 	 28 	 25 	
 69 	 29 	 25 	
 69 	 30 	 25 	
 69 	 31 	 26 	
 69 	 32 	 27 	
 69 	 33 	 27 	
 69 	 34 	 28 	
 69 	 35 	 28 	
 69 	 36 	 28 	
 69 	 37 	 28 	
 69 	 38 	 29 	
 69 	 39 	 29 	
 69 	 40 	 29 	
 69 	 41 	 30 	
 69 	 42 	 30 	
 69 	 43 	 30 	
 69 	 44 	 30 	
 69 	 45 	 31 	
 69 	 46 	 31 	
 69 	 47 	 31 	
 69 	 48 	 31 	
 69 	 49 	 31 	
 69 	 50 	 31 	
 69 	 51 	 31 	
 69 	 52 	 31 	
 69 	 53 	 31 	
 69 	 54 	 31 	
 69 	 55 	 31 	
 69 	 56 	 32 	
 69 	 57 	 32 	
 69 	 58 	 32 	
 69 	 59 	 32 	
 69 	 60 	 33 	
 69 	 61 	 33 	
 69 	 62 	 33 	
 69 	 63 	 33 	
 69 	 64 	 33 	
 69 	 65 	 33 	
 69 	 66 	 33 	
 69 	 67 	 33 	
 69 	 68 	 33 	
 69 	 69 	 33 	
 69 	 70 	 33 	
 69 	 71 	 33 	
 69 	 72 	 33 	
 69 	 73 	 33 	
 69 	 74 	 33 	
 69 	 75 	 33 	
 69 	 76 	 33 	
 69 	 77 	 33 	
 69 	 78 	 33 	
 69 	 79 	 33 	
 69 	 80 	 33 	
 69 	 81 	 33 	
 69 	 82 	 33 	
 69 	 83 	 34 	
 69 	 84 	 34 	
 69 	 85 	 34 	
